ZipCode,City,State,Latitude,Longitude,Classification,Population
"95975","ROUGH AND READY","CA","39.2259","-121.1502","","1702"
"95976","CHICO","CA","39.7286","-121.8367","U","0"
"95977","SMARTSVILLE","CA","39.1753","-121.2821","","1797"
"95978","STIRLING CITY","CA","39.9038","-121.5279","P","137"
"95979","STONYFORD","CA","39.2714","-122.4973","","519"
"95980","STORRIE","CA","39.9071","-121.3454","P","0"
"95981","STRAWBERRY VALLEY","CA","39.6967","-121.0166","","191"
"95982","SUTTER","CA","39.2086","-121.8316","","3283"
"95983","TAYLORSVILLE","CA","40.0451","-120.7410","","401"
"95984","TWAIN","CA","40.0312","-121.1187","P","139"
"95986","WASHINGTON","CA","39.3390","-120.7911","P","121"
"95987","WILLIAMS","CA","39.0999","-122.2708","","6270"
"95988","WILLOWS","CA","39.5448","-122.2664","","8842"
"95991","YUBA CITY","CA","39.0232","-121.6149","","43345"
"95992","YUBA CITY","CA","39.1408","-121.6159","P","0"
"95993","YUBA CITY","CA","39.0608","-121.7009","","37783"
"96001","REDDING","CA","40.6247","-122.4659","","33914"
"96002","REDDING","CA","40.5286","-122.3174","","35158"
"96003","REDDING","CA","40.6620","-122.2780","","45185"
"96006","ADIN","CA","41.1539","-120.8977","","473"
"96007","ANDERSON","CA","40.4506","-122.3164","","24056"
"96008","BELLA VISTA","CA","40.7201","-122.0871","","1237"
"96009","BIEBER","CA","41.0415","-121.1112","P","481"
"96010","BIG BAR","CA","40.8079","-123.1809","","154"
"96011","BIG BEND","CA","41.0534","-121.9349","P","148"
"96013","BURNEY","CA","40.9481","-121.6684","","4020"
"96014","CALLAHAN","CA","41.3557","-122.7384","","237"
"96015","CANBY","CA","41.4860","-120.9083","","364"
"96016","CASSEL","CA","40.9052","-121.5112","","399"
"96017","CASTELLA","CA","41.1022","-122.3284","","169"
"96019","SHASTA LAKE","CA","40.6894","-122.3795","","10491"
"96020","CHESTER","CA","40.3915","-121.2997","","2407"
"96021","CORNING","CA","39.9379","-122.2623","","17123"
"96022","COTTONWOOD","CA","40.3382","-122.5169","","16528"
"96023","DORRIS","CA","41.9033","-122.0589","","1102"
"96024","DOUGLAS CITY","CA","40.5912","-122.8652","","859"
"96025","DUNSMUIR","CA","41.2192","-122.2599","","2225"
"96027","ETNA","CA","41.4531","-122.8737","","1953"
"96028","FALL RIVER MILLS","CA","41.0509","-121.4961","","1679"
"96029","FLOURNOY","CA","39.9225","-122.5043","","138"
"96031","FORKS OF SALMON","CA","41.1831","-123.2363","","118"
"96032","FORT JONES","CA","41.6156","-122.9364","","2593"
"96033","FRENCH GULCH","CA","40.7100","-122.5828","","429"
"96034","GAZELLE","CA","41.4463","-122.6498","","345"
"96035","GERBER","CA","40.0298","-122.1913","","3175"
"96037","GREENVIEW","CA","41.5273","-122.9618","P","312"
"96038","GRENADA","CA","41.5858","-122.5402","","586"
"96039","HAPPY CAMP","CA","41.8353","-123.4069","","1037"
"96040","HAT CREEK","CA","40.8471","-121.4452","","283"
"96041","HAYFORK","CA","40.5146","-123.1304","","5574"
"96044","HORNBROOK","CA","41.9280","-122.5479","","1015"
"96046","HYAMPOM","CA","40.6406","-123.4924","P","304"
"96047","IGO","CA","40.4723","-122.7371","","888"
"96048","JUNCTION CITY","CA","40.8275","-123.0490","","698"
"96049","REDDING","CA","40.5740","-122.3517","P","0"
"96050","KLAMATH RIVER","CA","41.8742","-122.9329","","476"
"96051","LAKEHEAD","CA","40.9497","-122.3418","","1136"
"96052","LEWISTON","CA","40.7245","-122.8273","","1498"
"96054","LOOKOUT","CA","41.3391","-120.9749","P","288"
"96055","LOS MOLINOS","CA","40.0681","-122.0687","","3951"
"96056","MCARTHUR","CA","41.0531","-121.2616","","1444"
"96057","MCCLOUD","CA","41.2747","-121.9572","","1202"
"96058","MACDOEL","CA","41.7888","-121.8972","","659"
"96059","MANTON","CA","40.4362","-121.8435","","572"
"96061","MILL CREEK","CA","40.3412","-121.4619","","90"
"96062","MILLVILLE","CA","40.5648","-122.0859","","994"
"96063","MINERAL","CA","40.3495","-121.5132","P","125"
"96064","MONTAGUE","CA","41.7589","-122.3238","","4387"
"96065","MONTGOMERY CREEK","CA","40.9562","-122.0061","","409"
"96067","MOUNT SHASTA","CA","41.3590","-122.3474","","7145"
"96068","NUBIEBER","CA","41.0840","-121.1908","P","185"
"96069","OAK RUN","CA","40.7040","-121.9662","","1052"
"96070","OBRIEN","CA","40.8189","-122.3234","P","0"
"96071","OLD STATION","CA","40.6544","-121.4114","","127"
"96073","PALO CEDRO","CA","40.5681","-122.2126","","4614"
"96074","PASKENTA","CA","39.8970","-122.6074","P","312"
"96075","PAYNES CREEK","CA","40.3665","-121.8399","","427"
"96076","PLATINA","CA","40.3682","-122.9299","","276"
"96078","PROBERTA","CA","40.0819","-122.1717","P","57"
"96079","SHASTA LAKE","CA","40.6814","-122.3507","P","0"
"96080","RED BLUFF","CA","40.1521","-122.4152","","29672"
"96084","ROUND MOUNTAIN","CA","40.9231","-122.0251","P","515"
"96085","SCOTT BAR","CA","41.7801","-122.9817","","63"
"96086","SEIAD VALLEY","CA","41.8421","-123.2442","","300"
"96087","SHASTA","CA","40.6114","-122.4997","P","547"
"96088","SHINGLETOWN","CA","40.5180","-121.8576","","4781"
"96089","SHASTA LAKE","CA","40.6873","-122.3997","P","0"
"96090","TEHAMA","CA","40.0216","-122.1289","P","451"
"96091","TRINITY CENTER","CA","41.1058","-122.7098","","574"
"96092","VINA","CA","39.9578","-122.0140","P","419"
"96093","WEAVERVILLE","CA","40.7440","-122.9544","P","4140"
"96094","WEED","CA","41.4555","-122.4586","","6908"
"96095","WHISKEYTOWN","CA","40.6239","-122.5688","P","0"
"96096","WHITMORE","CA","40.6457","-121.8399","","763"
"96097","YREKA","CA","41.7540","-122.6742","","10131"
"96099","REDDING","CA","40.5864","-122.3906","P","0"
"96101","ALTURAS","CA","41.5132","-120.5156","","5238"
"96103","BLAIRSDEN GRAEAGLE","CA","39.8005","-120.6948","","1611"
"96104","CEDARVILLE","CA","41.5126","-120.1292","","613"
"96105","CHILCOOT","CA","39.7608","-120.1112","","568"
"96106","CLIO","CA","39.7426","-120.5343","P","522"
"96107","COLEVILLE","CA","38.5487","-119.4777","","1100"
"96108","DAVIS CREEK","CA","41.8099","-120.4105","","129"
"96109","DOYLE","CA","39.9230","-120.1447","","888"
"96110","EAGLEVILLE","CA","41.3002","-120.1126","P","101"
"96111","FLORISTON","CA","39.3973","-120.0509","P","80"
"96112","FORT BIDWELL","CA","41.8753","-120.1160","","219"
"96113","HERLONG","CA","40.2437","-120.2282","P","1898"
"96114","JANESVILLE","CA","40.1550","-120.5384","","3101"
"96115","LAKE CITY","CA","41.7071","-120.1429","","169"
"96116","LIKELY","CA","41.2857","-120.4894","P","150"
"96117","LITCHFIELD","CA","40.4432","-120.3486","","337"
"96118","LOYALTON","CA","39.6706","-120.1589","","1447"
"96119","MADELINE","CA","41.0751","-120.5284","P","82"
"96120","MARKLEEVILLE","CA","38.7254","-119.8170","","955"
"96121","MILFORD","CA","40.1803","-120.3949","","334"
"96122","PORTOLA","CA","39.8383","-120.4984","","4070"
"96123","RAVENDALE","CA","40.9387","-120.1823","","100"
"96124","CALPINE","CA","39.6480","-120.4727","","343"
"96125","SIERRA CITY","CA","39.5496","-120.6744","","291"
"96126","SIERRAVILLE","CA","39.5768","-120.2190","P","273"
"96127","SUSANVILLE","CA","40.4168","-120.6553","P","0"
"96128","STANDISH","CA","40.3569","-120.3834","","535"
"96129","BECKWOURTH","CA","39.8205","-120.3775","","266"
"96130","SUSANVILLE","CA","40.5563","-120.6779","","22121"
"96132","TERMO","CA","40.8919","-120.5506","","53"
"96133","TOPAZ","CA","38.6467","-119.5316","","175"
"96134","TULELAKE","CA","41.7382","-121.4590","","2028"
"96135","VINTON","CA","39.7233","-120.2250","P","82"
"96136","WENDEL","CA","40.3762","-120.2907","","116"
"96137","WESTWOOD","CA","40.2692","-121.0861","","3265"
"96140","CARNELIAN BAY","CA","39.2402","-120.1063","P","1115"
"96141","HOMEWOOD","CA","39.0673","-120.2361","P","600"
"96142","TAHOMA","CA","39.0602","-120.1568","P","973"
"96143","KINGS BEACH","CA","39.2693","-120.0434","P","3965"
"96145","TAHOE CITY","CA","39.1412","-120.1755","P","3189"
"96146","OLYMPIC VALLEY","CA","39.1934","-120.2227","","1194"
"96148","TAHOE VISTA","CA","39.2465","-120.0573","P","993"
"96150","SOUTH LAKE TAHOE","CA","38.8851","-120.0424","","29518"
"96151","SOUTH LAKE TAHOE","CA","38.8831","-120.0719","P","0"
"96152","SOUTH LAKE TAHOE","CA","38.9459","-119.9704","P","0"
"96154","SOUTH LAKE TAHOE","CA","38.9459","-119.9704","P","0"
"96155","SOUTH LAKE TAHOE","CA","38.8535","-120.0154","P","8"
"96156","SOUTH LAKE TAHOE","CA","38.9467","-119.9676","P","0"
"96157","SOUTH LAKE TAHOE","CA","38.9459","-119.9704","P","0"
"96158","SOUTH LAKE TAHOE","CA","38.9459","-119.9704","P","0"
"96160","TRUCKEE","CA","39.3282","-120.1822","P","0"
"96161","TRUCKEE","CA","39.3340","-120.1942","","19651"
"96162","TRUCKEE","CA","39.3267","-120.3423","P","0"
"96201","APO","AP","0.0000","0.0000","M","0"
"96202","APO","AP","0.0000","0.0000","M","0"
"96203","APO","AP","0.0000","0.0000","M","0"
"96204","APO","AP","0.0000","0.0000","M","0"
"96205","APO","AP","0.0000","0.0000","M","0"
"96206","APO","AP","0.0000","0.0000","M","0"
"96207","APO","AP","0.0000","0.0000","M","0"
"96208","APO","AP","0.0000","0.0000","M","0"
"96209","DPO","AP","0.0000","0.0000","M","0"
"96210","DPO","AP","0.0000","0.0000","M","0"
"96212","FPO","AP","0.0000","0.0000","M","0"
"96213","APO","AP","0.0000","0.0000","M","0"
"96214","APO","AP","0.0000","0.0000","M","0"
"96215","FPO","AP","0.0000","0.0000","M","0"
"96218","APO","AP","0.0000","0.0000","M","0"
"96224","APO","AP","0.0000","0.0000","M","0"
"96251","APO","AP","0.0000","0.0000","M","0"
"96257","APO","AP","0.0000","0.0000","M","0"
"96258","APO","AP","0.0000","0.0000","M","0"
"96260","APO","AP","0.0000","0.0000","M","0"
"96262","APO","AP","0.0000","0.0000","M","0"
"96264","APO","AP","0.0000","0.0000","M","0"
"96266","APO","AP","0.0000","0.0000","M","0"
"96269","FPO","AP","0.0000","0.0000","M","0"
"96271","APO","AP","0.0000","0.0000","M","0"
"96273","APO","AP","0.0000","0.0000","M","0"
"96275","APO","AP","0.0000","0.0000","M","0"
"96276","APO","AP","0.0000","0.0000","M","0"
"96278","APO","AP","0.0000","0.0000","M","0"
"96283","APO","AP","0.0000","0.0000","M","0"
"96284","APO","AP","0.0000","0.0000","M","0"
"96297","APO","AP","0.0000","0.0000","M","0"
"96301","APO","AP","0.0000","0.0000","M","0"
"96303","DPO","AP","0.0000","0.0000","M","0"
"96306","FPO","AP","0.0000","0.0000","M","0"
"96309","APO","AP","0.0000","0.0000","M","0"
"96310","FPO","AP","0.0000","0.0000","M","0"
"96311","FPO","AP","0.0000","0.0000","M","0"
"96315","FPO","AP","0.0000","0.0000","M","0"
"96319","APO","AP","0.0000","0.0000","M","0"
"96321","FPO","AP","0.0000","0.0000","M","0"
"96322","FPO","AP","0.0000","0.0000","M","0"
"96326","APO","AP","0.0000","0.0000","M","0"
"96328","APO","AP","0.0000","0.0000","M","0"
"96331","APO","AP","0.0000","0.0000","M","0"
"96336","APO","AP","0.0000","0.0000","M","0"
"96337","APO","AP","0.0000","0.0000","M","0"
"96338","APO","AP","0.0000","0.0000","M","0"
"96339","APO","AP","0.0000","0.0000","M","0"
"96343","APO","AP","0.0000","0.0000","M","0"
"96346","FPO","AP","0.0000","0.0000","M","0"
"96347","FPO","AP","0.0000","0.0000","M","0"
"96349","FPO","AP","0.0000","0.0000","M","0"
"96350","FPO","AP","0.0000","0.0000","M","0"
"96351","FPO","AP","0.0000","0.0000","M","0"
"96362","FPO","AP","0.0000","0.0000","M","0"
"96365","APO","AP","0.0000","0.0000","M","0"
"96367","APO","AP","0.0000","0.0000","M","0"
"96368","APO","AP","0.0000","0.0000","M","0"
"96370","FPO","AP","0.0000","0.0000","M","0"
"96371","FPO","AP","0.0000","0.0000","M","0"
"96372","FPO","AP","0.0000","0.0000","M","0"
"96373","FPO","AP","0.0000","0.0000","M","0"
"96374","APO","AP","0.0000","0.0000","M","0"
"96375","FPO","AP","0.0000","0.0000","M","0"
"96376","APO","AP","0.0000","0.0000","M","0"
"96377","FPO","AP","0.0000","0.0000","M","0"
"96378","APO","AP","0.0000","0.0000","M","0"
"96379","FPO","AP","0.0000","0.0000","M","0"
"96380","FPO","AP","0.0000","0.0000","M","0"
"96382","FPO","AP","0.0000","0.0000","M","0"
"96384","FPO","AP","0.0000","0.0000","M","0"
"96385","FPO","AP","0.0000","0.0000","M","0"
"96386","FPO","AP","0.0000","0.0000","M","0"
"96387","FPO","AP","0.0000","0.0000","M","0"
"96388","FPO","AP","0.0000","0.0000","M","0"
"96389","FPO","AP","0.0000","0.0000","M","0"
"96401","APO","AP","0.0000","0.0000","M","0"
"96502","APO","AP","0.0000","0.0000","M","0"
"96503","APO","AP","0.0000","0.0000","M","0"
"96504","DPO","AP","0.0000","0.0000","M","0"
"96505","DPO","AP","0.0000","0.0000","M","0"
"96506","APO","AP","0.0000","0.0000","M","0"
"96507","DPO","AP","0.0000","0.0000","M","0"
"96511","FPO","AP","0.0000","0.0000","M","0"
"96515","DPO","AP","0.0000","0.0000","M","0"
"96516","FPO","AP","0.0000","0.0000","M","0"
"96517","FPO","AP","0.0000","0.0000","M","0"
"96520","DPO","AP","0.0000","0.0000","M","0"
"96521","DPO","AP","0.0000","0.0000","M","0"
"96530","DPO","AP","0.0000","0.0000","M","0"
"96531","FPO","AP","0.0000","0.0000","M","0"
"96532","DPO","AP","0.0000","0.0000","M","0"
"96534","FPO","AP","0.0000","0.0000","M","0"
"96535","DPO","AP","0.0000","0.0000","M","0"
"96537","FPO","AP","0.0000","0.0000","M","0"
"96540","FPO","AP","0.0000","0.0000","M","0"
"96542","FPO","AP","0.0000","0.0000","M","0"
"96543","FPO","AP","0.0000","0.0000","M","0"
"96548","APO","AP","0.0000","0.0000","M","0"
"96549","DPO","AP","0.0000","0.0000","M","0"
"96550","APO","AP","0.0000","0.0000","M","0"
"96551","DPO","AP","0.0000","0.0000","M","0"
"96552","APO","AP","0.0000","0.0000","M","0"
"96553","APO","AP","0.0000","0.0000","M","0"
"96554","DPO","AP","0.0000","0.0000","M","0"
"96555","APO","AP","0.0000","0.0000","M","0"
"96557","APO","AP","0.0000","0.0000","M","0"
"96562","DPO","AP","0.0000","0.0000","M","0"
"96577","APO","AP","0.0000","0.0000","M","0"
"96578","FPO","AP","0.0000","0.0000","M","0"
"96595","FPO","AP","0.0000","0.0000","M","0"
"96598","FPO","AP","0.0000","0.0000","M","0"
"96599","APO","AP","0.0000","0.0000","M","0"
"96601","FPO","AP","0.0000","0.0000","M","0"
"96602","FPO","AP","0.0000","0.0000","M","0"
"96603","FPO","AP","0.0000","0.0000","M","0"
"96604","FPO","AP","0.0000","0.0000","M","0"
"96605","FPO","AP","0.0000","0.0000","M","0"
"96607","FPO","AP","0.0000","0.0000","M","0"
"96610","FPO","AP","0.0000","0.0000","M","0"
"96611","FPO","AP","0.0000","0.0000","M","0"
"96612","FPO","AP","0.0000","0.0000","M","0"
"96613","FPO","AP","0.0000","0.0000","M","0"
"96615","FPO","AP","0.0000","0.0000","M","0"
"96616","FPO","AP","0.0000","0.0000","M","0"
"96619","FPO","AP","0.0000","0.0000","M","0"
"96620","FPO","AP","0.0000","0.0000","M","0"
"96628","FPO","AP","0.0000","0.0000","M","0"
"96629","FPO","AP","0.0000","0.0000","M","0"
"96632","FPO","AP","0.0000","0.0000","M","0"
"96633","APO","AP","0.0000","0.0000","M","0"
"96641","APO","AP","0.0000","0.0000","M","0"
"96642","APO","AP","0.0000","0.0000","M","0"
"96643","FPO","AP","0.0000","0.0000","M","0"
"96644","APO","AP","0.0000","0.0000","M","0"
"96645","APO","AP","0.0000","0.0000","M","0"
"96649","FPO","AP","0.0000","0.0000","M","0"
"96650","FPO","AP","0.0000","0.0000","M","0"
"96657","FPO","AP","0.0000","0.0000","M","0"
"96660","FPO","AP","0.0000","0.0000","M","0"
"96661","FPO","AP","0.0000","0.0000","M","0"
"96662","FPO","AP","0.0000","0.0000","M","0"
"96663","FPO","AP","0.0000","0.0000","M","0"
"96664","FPO","AP","0.0000","0.0000","M","0"
"96665","FPO","AP","0.0000","0.0000","M","0"
"96666","FPO","AP","0.0000","0.0000","M","0"
"96667","FPO","AP","0.0000","0.0000","M","0"
"96668","FPO","AP","0.0000","0.0000","M","0"
"96669","FPO","AP","0.0000","0.0000","M","0"
"96670","FPO","AP","0.0000","0.0000","M","0"
"96671","FPO","AP","0.0000","0.0000","M","0"
"96672","FPO","AP","0.0000","0.0000","M","0"
"96673","FPO","AP","0.0000","0.0000","M","0"
"96674","FPO","AP","0.0000","0.0000","M","0"
"96675","FPO","AP","0.0000","0.0000","M","0"
"96677","FPO","AP","0.0000","0.0000","M","0"
"96678","FPO","AP","0.0000","0.0000","M","0"
"96679","FPO","AP","0.0000","0.0000","M","0"
"96681","FPO","AP","0.0000","0.0000","M","0"
"96682","FPO","AP","0.0000","0.0000","M","0"
"96683","FPO","AP","0.0000","0.0000","M","0"
"96686","FPO","AP","0.0000","0.0000","M","0"
"96691","FPO","AP","0.0000","0.0000","M","0"
"96692","FPO","AP","0.0000","0.0000","M","0"
"96693","FPO","AP","0.0000","0.0000","M","0"
"96694","FPO","AP","0.0000","0.0000","M","0"
"96695","FPO","AP","0.0000","0.0000","M","0"
"96696","FPO","AP","0.0000","0.0000","M","0"
"96698","FPO","AP","0.0000","0.0000","M","0"
"96701","AIEA","HI","21.3963","-157.8964","","42833"
"96703","ANAHOLA","HI","22.1649","-159.3510","P","2638"
"96704","CAPTAIN COOK","HI","19.3149","-155.7833","","6818"
"96705","ELEELE","HI","21.9061","-159.5465","P","2536"
"96706","EWA BEACH","HI","21.3399","-158.0131","","80299"
"96707","KAPOLEI","HI","21.3743","-158.0810","","47181"
"96708","HAIKU","HI","20.8551","-156.2668","","10993"
"96709","KAPOLEI","HI","21.3214","-158.0073","P","0"
"96710","HAKALAU","HI","19.8516","-155.2270","P","650"
"96712","HALEIWA","HI","21.6054","-158.0191","","8259"
"96713","HANA","HI","20.7181","-156.0646","","2264"
"96714","HANALEI","HI","22.2069","-159.4622","P","1557"
"96715","HANAMAULU","HI","21.9976","-159.3573","P","0"
"96716","HANAPEPE","HI","22.0260","-159.5828","P","2784"
"96717","HAUULA","HI","21.5669","-157.9073","","5441"
"96718","HAWAII NATIONAL PARK","HI","19.3688","-155.3309","P","0"
"96719","HAWI","HI","20.2037","-155.8575","P","2020"
"96720","HILO","HI","19.6829","-155.2732","","46615"
"96721","HILO","HI","19.7297","-155.0901","P","0"
"96722","PRINCEVILLE","HI","22.1920","-159.4578","","2328"
"96725","HOLUALOA","HI","19.6286","-155.8831","","4094"
"96726","HONAUNAU","HI","19.4163","-155.9081","P","136"
"96727","HONOKAA","HI","20.0648","-155.5527","","4990"
"96728","HONOMU","HI","19.8627","-155.1349","P","606"
"96729","HOOLEHUA","HI","21.1448","-157.1239","P","1358"
"96730","KAAAWA","HI","21.5462","-157.8512","","1584"
"96731","KAHUKU","HI","21.6615","-157.9766","","3309"
"96732","KAHULUI","HI","20.8759","-156.4558","","27507"
"96733","KAHULUI","HI","20.8944","-156.4700","P","0"
"96734","KAILUA","HI","21.3961","-157.7447","","49922"
"96737","OCEAN VIEW","HI","19.0749","-155.7547","P","4806"
"96738","WAIKOLOA","HI","19.9353","-155.8137","","7447"
"96739","KEAUHOU","HI","19.5729","-155.9544","P","0"
"96740","KAILUA KONA","HI","19.7489","-155.8621","","38234"
"96741","KALAHEO","HI","21.9692","-159.5109","","6424"
"96742","KALAUPAPA","HI","21.1707","-156.9538","P","82"
"96743","KAMUELA","HI","20.0043","-155.7096","","13339"
"96744","KANEOHE","HI","21.4496","-157.8276","","57746"
"96745","KAILUA KONA","HI","19.6484","-155.9968","P","0"
"96746","KAPAA","HI","22.1223","-159.3954","","19991"
"96747","KAUMAKANI","HI","21.9164","-159.6210","P","666"
"96748","KAUNAKAKAI","HI","21.1117","-156.9007","","4441"
"96749","KEAAU","HI","19.6282","-155.0019","","20503"
"96750","KEALAKEKUA","HI","19.5225","-155.9296","","3806"
"96751","KEALIA","HI","22.1090","-159.3190","P","152"
"96752","KEKAHA","HI","22.0263","-159.7262","P","3900"
"96753","KIHEI","HI","20.7365","-156.4406","","27611"
"96754","KILAUEA","HI","22.2027","-159.3998","","4378"
"96755","KAPAAU","HI","20.1731","-155.7961","P","3613"
"96756","KOLOA","HI","21.9105","-159.4483","","5766"
"96757","KUALAPUU","HI","21.1563","-156.9921","P","768"
"96759","KUNIA","HI","21.4303","-158.0801","P","479"
"96760","KURTISTOWN","HI","19.5545","-155.0513","","3923"
"96761","LAHAINA","HI","20.9029","-156.6185","","23167"
"96762","LAIE","HI","21.6236","-157.9395","","6316"
"96763","LANAI CITY","HI","20.8307","-156.9340","P","3367"
"96764","LAUPAHOEHOE","HI","19.9340","-155.2674","P","649"
"96765","LAWAI","HI","21.9217","-159.5096","P","767"
"96766","LIHUE","HI","21.9855","-159.4177","","16937"
"96767","LAHAINA","HI","20.8786","-156.6825","P","0"
"96768","MAKAWAO","HI","20.8448","-156.3248","","18512"
"96769","MAKAWELI","HI","21.9030","-160.1040","P","296"
"96770","MAUNALOA","HI","21.1538","-157.2065","P","720"
"96771","MOUNTAIN VIEW","HI","19.5300","-155.0991","","8483"
"96772","NAALEHU","HI","19.0735","-155.6973","P","2579"
"96773","NINOLE","HI","19.8770","-155.2215","P","412"
"96774","OOKALA","HI","19.9914","-155.2694","P","281"
"96776","PAAUILO","HI","19.7848","-155.5043","P","1782"
"96777","PAHALA","HI","19.2976","-155.5432","P","1559"
"96778","PAHOA","HI","19.4368","-155.0223","","14687"
"96779","PAIA","HI","20.9029","-156.3827","","2992"
"96780","PAPAALOA","HI","19.8877","-155.2409","P","548"
"96781","PAPAIKOU","HI","19.7944","-155.1139","","1670"
"96782","PEARL CITY","HI","21.4369","-157.9456","","37437"
"96783","PEPEEKEO","HI","19.8349","-155.1080","","2222"
"96784","PUUNENE","HI","20.8638","-156.4531","P","0"
"96785","VOLCANO","HI","19.4962","-155.2175","P","4125"
"96786","WAHIAWA","HI","21.5058","-158.0233","","41217"
"96788","PUKALANI","HI","20.8364","-156.3368","P","0"
"96789","MILILANI","HI","21.4602","-158.0130","","54732"
"96790","KULA","HI","20.6687","-156.4170","","9115"
"96791","WAIALUA","HI","21.5516","-158.1729","","7987"
"96792","WAIANAE","HI","21.4657","-158.1538","","51965"
"96793","WAILUKU","HI","20.9030","-156.5449","","31939"
"96795","WAIMANALO","HI","21.3437","-157.7042","","11064"
"96796","WAIMEA","HI","22.0573","-159.6949","P","2057"
"96797","WAIPAHU","HI","21.4149","-158.0329","","78109"
"96799","PAGO PAGO","AS","-14.2731","-170.7031","P","0"
"96801","HONOLULU","HI","21.3069","-157.8584","P","0"
"96802","HONOLULU","HI","21.3069","-157.8584","P","0"
"96803","HONOLULU","HI","21.3069","-157.8584","P","0"
"96804","HONOLULU","HI","21.3069","-157.8584","P","0"
"96805","HONOLULU","HI","21.3069","-157.8584","P","0"
"96806","HONOLULU","HI","21.3069","-157.8584","P","0"
"96807","HONOLULU","HI","21.3069","-157.8584","P","0"
"96808","HONOLULU","HI","21.3069","-157.8584","P","0"
"96809","HONOLULU","HI","21.3069","-157.8584","P","0"
"96810","HONOLULU","HI","21.3069","-157.8584","P","0"
"96811","HONOLULU","HI","21.3069","-157.8584","P","0"
"96812","HONOLULU","HI","21.3069","-157.8584","P","0"
"96813","HONOLULU","HI","21.3286","-157.8286","","27372"
"96814","HONOLULU","HI","21.2939","-157.8467","","24870"
"96815","HONOLULU","HI","21.2720","-157.8214","","28786"
"96816","HONOLULU","HI","21.2954","-157.7892","","51586"
"96817","HONOLULU","HI","21.3388","-157.8374","","56823"
"96818","HONOLULU","HI","21.3456","-157.9323","","51851"
"96819","HONOLULU","HI","21.3500","-157.8797","","53334"
"96820","HONOLULU","HI","21.3085","-157.8617","P","16"
"96821","HONOLULU","HI","21.2998","-157.7517","","19727"
"96822","HONOLULU","HI","21.3222","-157.8141","","42231"
"96823","HONOLULU","HI","21.3069","-157.8584","P","0"
"96824","HONOLULU","HI","21.3069","-157.8584","P","0"
"96825","HONOLULU","HI","21.2906","-157.6859","","31147"
"96826","HONOLULU","HI","21.2919","-157.8245","","30092"
"96828","HONOLULU","HI","21.3069","-157.8584","P","0"
"96830","HONOLULU","HI","21.3069","-157.8584","P","0"
"96836","HONOLULU","HI","21.3069","-157.8584","P","0"
"96837","HONOLULU","HI","21.3069","-157.8584","P","0"
"96838","HONOLULU","HI","21.3069","-157.8584","P","0"
"96839","HONOLULU","HI","21.3069","-157.8584","P","0"
"96840","HONOLULU","HI","21.3069","-157.8584","U","0"
"96841","HONOLULU","HI","21.3069","-157.8584","U","0"
"96843","HONOLULU","HI","21.3063","-157.8532","U","0"
"96844","HONOLULU","HI","21.2984","-157.8178","U","0"
"96846","HONOLULU","HI","21.3069","-157.8584","U","0"
"96847","HONOLULU","HI","21.3069","-157.8584","U","0"
"96848","HONOLULU","HI","21.3011","-157.8135","U","475"
"96849","HONOLULU","HI","21.3069","-157.8584","U","0"
"96850","HONOLULU","HI","21.3036","-157.8625","","6"
"96853","JBPHH","HI","21.3297","-157.9475","","347"
"96854","WHEELER ARMY AIRFIELD","HI","21.4859","-158.0365","","0"
"96857","SCHOFIELD BARRACKS","HI","21.4869","-158.0492","","4058"
"96858","FORT SHAFTER","HI","21.3429","-157.8892","","424"
"96859","TRIPLER ARMY MEDICAL CENTER","HI","21.3605","-157.8910","","0"
"96860","JBPHH","HI","21.3629","-157.9633","","5025"
"96861","CAMP H M SMITH","HI","21.3874","-157.9044","","0"
"96863","MCBH KANEOHE BAY","HI","21.4508","-157.7684","","2458"
"96898","WAKE ISLAND","HI","21.3232","-157.8912","P","0"
"96910","HAGATNA","GU","13.4762","144.7516","","0"
"96912","DEDEDO","GU","13.5156","144.8364","P","0"
"96913","BARRIGADA","GU","13.4686","144.7989","","0"
"96915","SANTA RITA","GU","13.3862","144.6689","","0"
"96916","MERIZO","GU","13.2635","144.6697","P","0"
"96917","INARAJAN","GU","13.4443","144.7863","P","0"
"96921","BARRIGADA","GU","13.4686","144.7989","P","0"
"96923","MANGILAO","GU","13.4391","144.7976","P","0"
"96928","AGAT","GU","13.3815","144.6544","P","0"
"96929","YIGO","GU","13.5346","144.8858","","0"
"96931","TAMUNING","GU","13.4839","144.7769","P","0"
"96932","HAGATNA","GU","13.4744","144.7478","P","0"
"96939","NGERULMUD","PW","0.0000","0.0000","U","0"
"96940","KOROR","PW","7.5002","134.5003","P","0"
"96941","POHNPEI","FM","0.0000","0.0000","P","0"
"96942","CHUUK","FM","0.0000","0.0000","P","0"
"96943","YAP","FM","0.0000","0.0000","P","0"
"96944","KOSRAE","FM","0.0000","0.0000","P","0"
"96950","SAIPAN","MP","15.1818","145.7511","P","0"
"96951","ROTA","MP","14.1524","145.2131","P","0"
"96952","TINIAN","MP","15.0114","145.6344","P","0"
"96960","MAJURO","MH","7.0801","-171.1569","P","0"
"96970","EBEYE","MH","0.0000","0.0000","P","0"
"97001","ANTELOPE","OR","44.9229","-120.7312","P","131"
"97002","AURORA","OR","45.2389","-122.8056","","5874"
"97003","BEAVERTON","OR","45.5035","-122.8654","","29270"
